x,y,z,success
0.046,0.012,0.013,False
0.046,0.012,0.017,False
0.046,0.012,0.021,False
0.046,0.012,0.024,True
0.046,0.012,0.028,True
0.046,0.012,0.032,True
0.046,0.012,0.036,True
0.046,0.012,0.04,True
0.046,0.012,0.044,True
0.046,0.012,0.048,True
0.046,0.012,0.052,True
0.046,0.012,0.056,True
0.046,0.012,0.06,True
0.046,0.012,0.063,True
0.046,0.012,0.067,True
0.046,0.012,0.071,True
0.046,0.012,0.075,True
0.046,0.012,0.079,True
0.046,0.012,0.083,True
0.046,0.012,0.087,True
0.046,0.012,0.091,True
0.046,0.012,0.095,True
0.046,0.012,0.099,True
0.046,0.012,0.102,True
0.046,0.012,0.106,True
0.046,0.012,0.11,True
0.046,0.012,0.114,True
0.046,0.012,0.118,False
0.046,0.012,0.122,False
0.046,0.012,0.126,False
0.046,0.012,0.13,False
0.046,0.012,0.134,False
0.046,0.012,0.138,False
0.046,0.012,0.141,False
0.046,0.012,0.145,False
0.046,0.016,-0.046,False
0.046,0.016,-0.042,False
0.046,0.016,-0.038,False
0.046,0.016,-0.034,False
0.046,0.016,-0.03,False
0.046,0.016,-0.026,False
0.046,0.016,-0.022,False
0.046,0.016,-0.019,False
0.046,0.016,-0.015,False
0.046,0.016,-0.011,False
0.046,0.016,-0.007,False
0.046,0.016,-0.003,False
0.046,0.016,0.001,False
0.046,0.016,0.005,False
0.046,0.016,0.009,False
0.046,0.016,0.013,False
0.046,0.016,0.017,False
0.046,0.016,0.021,True
0.046,0.016,0.024,True
0.046,0.016,0.028,True
0.046,0.016,0.032,True
0.046,0.016,0.036,True
0.046,0.016,0.04,True
0.046,0.016,0.044,True
0.046,0.016,0.048,True
0.046,0.016,0.052,True
0.046,0.016,0.056,True
0.046,0.016,0.06,True
0.046,0.016,0.063,True
0.046,0.016,0.067,True
0.046,0.016,0.071,True
0.046,0.016,0.075,True
0.046,0.016,0.079,True
0.046,0.016,0.083,True
0.046,0.016,0.087,True
0.046,0.016,0.091,True
0.046,0.016,0.095,True
0.046,0.016,0.099,True
0.046,0.016,0.102,True
0.046,0.016,0.106,True
0.046,0.016,0.11,True
0.046,0.016,0.114,True
0.046,0.016,0.118,False
0.046,0.016,0.122,False
0.046,0.016,0.126,False
0.046,0.016,0.13,False
0.046,0.016,0.134,False
0.046,0.016,0.138,False
0.046,0.016,0.141,False
0.046,0.016,0.145,False
0.046,0.02,-0.046,False
0.046,0.02,-0.042,False
0.046,0.02,-0.038,False
0.046,0.02,-0.034,False
0.046,0.02,-0.03,False
0.046,0.02,-0.026,False
0.046,0.02,-0.022,False
0.046,0.02,-0.019,False
0.046,0.02,-0.015,False
0.046,0.02,-0.011,False
0.046,0.02,-0.007,False
0.046,0.02,-0.003,False
0.046,0.02,0.001,False
0.046,0.02,0.005,False
0.046,0.02,0.009,False
0.046,0.02,0.013,False
0.046,0.02,0.017,False
0.046,0.02,0.021,True
0.046,0.02,0.024,True
0.046,0.02,0.028,True
0.046,0.02,0.032,True
0.046,0.02,0.036,True
0.046,0.02,0.04,True
0.046,0.02,0.044,True
0.046,0.02,0.048,True
0.046,0.02,0.052,True
0.046,0.02,0.056,True
0.046,0.02,0.06,True
0.046,0.02,0.063,True
0.046,0.02,0.067,True
0.046,0.02,0.071,True
0.046,0.02,0.075,True
0.046,0.02,0.079,True
0.046,0.02,0.083,True
0.046,0.02,0.087,True
0.046,0.02,0.091,True
0.046,0.02,0.095,True
0.046,0.02,0.099,True
0.046,0.02,0.102,True
0.046,0.02,0.106,True
0.046,0.02,0.11,True
0.046,0.02,0.114,False
0.046,0.02,0.118,False
0.046,0.02,0.122,False
0.046,0.02,0.126,False
0.046,0.02,0.13,False
0.046,0.02,0.134,False
0.046,0.02,0.138,False
0.046,0.02,0.141,False
0.046,0.02,0.145,False
0.046,0.024,-0.046,False
0.046,0.024,-0.042,False
0.046,0.024,-0.038,False
0.046,0.024,-0.034,False
0.046,0.024,-0.03,False
0.046,0.024,-0.026,False
0.046,0.024,-0.022,False
0.046,0.024,-0.019,False
0.046,0.024,-0.015,False
0.046,0.024,-0.011,False
0.046,0.024,-0.007,False
0.046,0.024,-0.003,False
0.046,0.024,0.001,False
0.046,0.024,0.005,False
0.046,0.024,0.009,False
0.046,0.024,0.013,False
0.046,0.024,0.017,False
0.046,0.024,0.021,True
0.046,0.024,0.024,True
0.046,0.024,0.028,True
0.046,0.024,0.032,True
0.046,0.024,0.036,True
0.046,0.024,0.04,True
0.046,0.024,0.044,True
0.046,0.024,0.048,True
0.046,0.024,0.052,True
0.046,0.024,0.056,True
0.046,0.024,0.06,True
0.046,0.024,0.063,True
0.046,0.024,0.067,True
0.046,0.024,0.071,True
0.046,0.024,0.075,True
0.046,0.024,0.079,True
0.046,0.024,0.083,True
0.046,0.024,0.087,True
0.046,0.024,0.091,True
0.046,0.024,0.095,True
0.046,0.024,0.099,True
0.046,0.024,0.102,True
0.046,0.024,0.106,True
0.046,0.024,0.11,True
0.046,0.024,0.114,False
0.046,0.024,0.118,False
0.046,0.024,0.122,False
0.046,0.024,0.126,False
0.046,0.024,0.13,False
0.046,0.024,0.134,False
0.046,0.024,0.138,False
0.046,0.024,0.141,False
0.046,0.024,0.145,False
0.046,0.028,-0.046,False
0.046,0.028,-0.042,False
0.046,0.028,-0.038,False
0.046,0.028,-0.034,False
0.046,0.028,-0.03,False
0.046,0.028,-0.026,False
0.046,0.028,-0.022,False
0.046,0.028,-0.019,False
0.046,0.028,-0.015,False
0.046,0.028,-0.011,False
0.046,0.028,-0.007,False
0.046,0.028,-0.003,False
0.046,0.028,0.001,False
0.046,0.028,0.005,False
0.046,0.028,0.009,False
0.046,0.028,0.013,False
0.046,0.028,0.017,False
0.046,0.028,0.021,True
0.046,0.028,0.024,True
0.046,0.028,0.028,True
0.046,0.028,0.032,True
0.046,0.028,0.036,True
0.046,0.028,0.04,True
0.046,0.028,0.044,True
0.046,0.028,0.048,True
0.046,0.028,0.052,True
0.046,0.028,0.056,True
0.046,0.028,0.06,True
0.046,0.028,0.063,True
0.046,0.028,0.067,True
0.046,0.028,0.071,True
0.046,0.028,0.075,True
0.046,0.028,0.079,True
0.046,0.028,0.083,True
0.046,0.028,0.087,True
0.046,0.028,0.091,True
0.046,0.028,0.095,True
0.046,0.028,0.099,True
0.046,0.028,0.102,True
0.046,0.028,0.106,True
0.046,0.028,0.11,True
0.046,0.028,0.114,False
0.046,0.028,0.118,False
0.046,0.028,0.122,False
0.046,0.028,0.126,False
0.046,0.028,0.13,False
0.046,0.028,0.134,False
0.046,0.028,0.138,False
0.046,0.028,0.141,False
0.046,0.028,0.145,False
0.046,0.033,-0.046,False
0.046,0.033,-0.042,False
0.046,0.033,-0.038,False
0.046,0.033,-0.034,False
0.046,0.033,-0.03,False
0.046,0.033,-0.026,False
0.046,0.033,-0.022,False
0.046,0.033,-0.019,False
0.046,0.033,-0.015,False
0.046,0.033,-0.011,False
0.046,0.033,-0.007,False
0.046,0.033,-0.003,False
0.046,0.033,0.001,False
0.046,0.033,0.005,False
0.046,0.033,0.009,False
0.046,0.033,0.013,False
0.046,0.033,0.017,False
0.046,0.033,0.021,True
0.046,0.033,0.024,True
0.046,0.033,0.028,True
0.046,0.033,0.032,True
0.046,0.033,0.036,True
0.046,0.033,0.04,True
0.046,0.033,0.044,True
0.046,0.033,0.048,True
0.046,0.033,0.052,True
0.046,0.033,0.056,True
0.046,0.033,0.06,True
0.046,0.033,0.063,True
0.046,0.033,0.067,True
0.046,0.033,0.071,True
0.046,0.033,0.075,True
0.046,0.033,0.079,True
0.046,0.033,0.083,True
0.046,0.033,0.087,True
0.046,0.033,0.091,True
0.046,0.033,0.095,True
0.046,0.033,0.099,True
0.046,0.033,0.102,True
0.046,0.033,0.106,True
0.046,0.033,0.11,False
0.046,0.033,0.114,False
0.046,0.033,0.118,False
0.046,0.033,0.122,False
0.046,0.033,0.126,False
0.046,0.033,0.13,False
0.046,0.033,0.134,False
0.046,0.033,0.138,False
0.046,0.033,0.141,False
0.046,0.033,0.145,False
0.046,0.037,-0.046,False
0.046,0.037,-0.042,False
0.046,0.037,-0.038,False
0.046,0.037,-0.034,False
0.046,0.037,-0.03,False
0.046,0.037,-0.026,False
0.046,0.037,-0.022,False
0.046,0.037,-0.019,False
0.046,0.037,-0.015,False
0.046,0.037,-0.011,False
0.046,0.037,-0.007,False
0.046,0.037,-0.003,False
0.046,0.037,0.001,False
0.046,0.037,0.005,False
0.046,0.037,0.009,False
0.046,0.037,0.013,False
0.046,0.037,0.017,False
0.046,0.037,0.021,False
0.046,0.037,0.024,True
0.046,0.037,0.028,True
0.046,0.037,0.032,True
0.046,0.037,0.036,True
0.046,0.037,0.04,True
0.046,0.037,0.044,True
0.046,0.037,0.048,True
0.046,0.037,0.052,True
0.046,0.037,0.056,True
0.046,0.037,0.06,True
0.046,0.037,0.063,True
0.046,0.037,0.067,True
0.046,0.037,0.071,True
0.046,0.037,0.075,True
0.046,0.037,0.079,True
0.046,0.037,0.083,True
0.046,0.037,0.087,True
0.046,0.037,0.091,True
0.046,0.037,0.095,True
0.046,0.037,0.099,True
0.046,0.037,0.102,True
0.046,0.037,0.106,False
0.046,0.037,0.11,False
0.046,0.037,0.114,False
0.046,0.037,0.118,False
0.046,0.037,0.122,False
0.046,0.037,0.126,False
0.046,0.037,0.13,False
0.046,0.037,0.134,False
0.046,0.037,0.138,False
0.046,0.037,0.141,False
0.046,0.037,0.145,False
0.046,0.041,-0.046,False
0.046,0.041,-0.042,False
0.046,0.041,-0.038,False
0.046,0.041,-0.034,False
0.046,0.041,-0.03,False
0.046,0.041,-0.026,False
0.046,0.041,-0.022,False
0.046,0.041,-0.019,False
0.046,0.041,-0.015,False
0.046,0.041,-0.011,False
0.046,0.041,-0.007,False
0.046,0.041,-0.003,False
0.046,0.041,0.001,False
0.046,0.041,0.005,False
0.046,0.041,0.009,False
0.046,0.041,0.013,False
0.046,0.041,0.017,False
0.046,0.041,0.021,False
0.046,0.041,0.024,True
0.046,0.041,0.028,True
0.046,0.041,0.032,True
0.046,0.041,0.036,True
0.046,0.041,0.04,True
0.046,0.041,0.044,True
0.046,0.041,0.048,True
0.046,0.041,0.052,True
0.046,0.041,0.056,True
0.046,0.041,0.06,True
0.046,0.041,0.063,True
0.046,0.041,0.067,True
0.046,0.041,0.071,True
0.046,0.041,0.075,True
0.046,0.041,0.079,True
0.046,0.041,0.083,True
0.046,0.041,0.087,True
0.046,0.041,0.091,True
0.046,0.041,0.095,True
0.046,0.041,0.099,True
0.046,0.041,0.102,True
0.046,0.041,0.106,False
0.046,0.041,0.11,False
0.046,0.041,0.114,False
0.046,0.041,0.118,False
0.046,0.041,0.122,False
0.046,0.041,0.126,False
0.046,0.041,0.13,False
0.046,0.041,0.134,False
0.046,0.041,0.138,False
0.046,0.041,0.141,False
0.046,0.041,0.145,False
0.046,0.045,-0.046,False
0.046,0.045,-0.042,False
0.046,0.045,-0.038,False
0.046,0.045,-0.034,False
0.046,0.045,-0.03,False
0.046,0.045,-0.026,False
0.046,0.045,-0.022,False
0.046,0.045,-0.019,False
0.046,0.045,-0.015,False
0.046,0.045,-0.011,False
0.046,0.045,-0.007,False
0.046,0.045,-0.003,False
0.046,0.045,0.001,False
0.046,0.045,0.005,False
0.046,0.045,0.009,False
0.046,0.045,0.013,False
0.046,0.045,0.017,False
0.046,0.045,0.021,False
0.046,0.045,0.024,False
0.046,0.045,0.028,True
0.046,0.045,0.032,True
0.046,0.045,0.036,True
0.046,0.045,0.04,True
0.046,0.045,0.044,True
0.046,0.045,0.048,True
0.046,0.045,0.052,True
0.046,0.045,0.056,True
0.046,0.045,0.06,True
0.046,0.045,0.063,True
0.046,0.045,0.067,True
0.046,0.045,0.071,True
0.046,0.045,0.075,True
0.046,0.045,0.079,True
0.046,0.045,0.083,True
0.046,0.045,0.087,True
0.046,0.045,0.091,True
0.046,0.045,0.095,True
0.046,0.045,0.099,True
0.046,0.045,0.102,False
0.046,0.045,0.106,False
0.046,0.045,0.11,False
0.046,0.045,0.114,False
0.046,0.045,0.118,False
0.046,0.045,0.122,False
0.046,0.045,0.126,False
0.046,0.045,0.13,False
0.046,0.045,0.134,False
0.046,0.045,0.138,False
0.046,0.045,0.141,False
0.046,0.045,0.145,False
0.046,0.049,-0.046,False
0.046,0.049,-0.042,False
0.046,0.049,-0.038,False
0.046,0.049,-0.034,False
0.046,0.049,-0.03,False
0.046,0.049,-0.026,False
0.046,0.049,-0.022,False
0.046,0.049,-0.019,False
0.046,0.049,-0.015,False
0.046,0.049,-0.011,False
0.046,0.049,-0.007,False
0.046,0.049,-0.003,False
0.046,0.049,0.001,False
0.046,0.049,0.005,False
0.046,0.049,0.009,False
0.046,0.049,0.013,False
0.046,0.049,0.017,False
0.046,0.049,0.021,False
0.046,0.049,0.024,False
0.046,0.049,0.028,False
0.046,0.049,0.032,True
0.046,0.049,0.036,True
0.046,0.049,0.04,True
0.046,0.049,0.044,True
0.046,0.049,0.048,True
0.046,0.049,0.052,True
0.046,0.049,0.056,True
0.046,0.049,0.06,True
0.046,0.049,0.063,True
0.046,0.049,0.067,True
0.046,0.049,0.071,True
0.046,0.049,0.075,True
0.046,0.049,0.079,True
0.046,0.049,0.083,True
0.046,0.049,0.087,True
0.046,0.049,0.091,True
0.046,0.049,0.095,True
0.046,0.049,0.099,False
0.046,0.049,0.102,False
0.046,0.049,0.106,False
0.046,0.049,0.11,False
0.046,0.049,0.114,False
0.046,0.049,0.118,False
0.046,0.049,0.122,False
0.046,0.049,0.126,False
0.046,0.049,0.13,False
0.046,0.049,0.134,False
0.046,0.049,0.138,False
0.046,0.049,0.141,False
0.046,0.049,0.145,False
0.046,0.053,-0.046,False
0.046,0.053,-0.042,False
0.046,0.053,-0.038,False
0.046,0.053,-0.034,False
0.046,0.053,-0.03,False
0.046,0.053,-0.026,False
0.046,0.053,-0.022,False
0.046,0.053,-0.019,False
0.046,0.053,-0.015,False
0.046,0.053,-0.011,False
0.046,0.053,-0.007,False
0.046,0.053,-0.003,False
0.046,0.053,0.001,False
0.046,0.053,0.005,False
0.046,0.053,0.009,False
0.046,0.053,0.013,False
0.046,0.053,0.017,False
0.046,0.053,0.021,False
0.046,0.053,0.024,False
0.046,0.053,0.028,False
0.046,0.053,0.032,True
0.046,0.053,0.036,True
0.046,0.053,0.04,True
0.046,0.053,0.044,True
0.046,0.053,0.048,True
0.046,0.053,0.052,True
0.046,0.053,0.056,True
0.046,0.053,0.06,True
0.046,0.053,0.063,True
0.046,0.053,0.067,True
0.046,0.053,0.071,True
0.046,0.053,0.075,True
0.046,0.053,0.079,True
0.046,0.053,0.083,True
0.046,0.053,0.087,True
0.046,0.053,0.091,True
0.046,0.053,0.095,True
0.046,0.053,0.099,False
0.046,0.053,0.102,False
0.046,0.053,0.106,False
0.046,0.053,0.11,False
0.046,0.053,0.114,False
0.046,0.053,0.118,False
0.046,0.053,0.122,False
0.046,0.053,0.126,False
0.046,0.053,0.13,False
0.046,0.053,0.134,False
0.046,0.053,0.138,False
0.046,0.053,0.141,False
0.046,0.053,0.145,False
0.046,0.058,-0.046,False
0.046,0.058,-0.042,False
0.046,0.058,-0.038,False
0.046,0.058,-0.034,False
0.046,0.058,-0.03,False
0.046,0.058,-0.026,False
0.046,0.058,-0.022,False
0.046,0.058,-0.019,False
0.046,0.058,-0.015,False
0.046,0.058,-0.011,False
0.046,0.058,-0.007,False
0.046,0.058,-0.003,False
0.046,0.058,0.001,False
0.046,0.058,0.005,False
0.046,0.058,0.009,False
0.046,0.058,0.013,False
0.046,0.058,0.017,False
0.046,0.058,0.021,False
0.046,0.058,0.024,False
0.046,0.058,0.028,False
0.046,0.058,0.032,True
0.046,0.058,0.036,True
0.046,0.058,0.04,True
0.046,0.058,0.044,True
0.046,0.058,0.048,True
0.046,0.058,0.052,True
0.046,0.058,0.056,True
0.046,0.058,0.06,True
0.046,0.058,0.063,True
0.046,0.058,0.067,True
0.046,0.058,0.071,True
0.046,0.058,0.075,True
0.046,0.058,0.079,True
0.046,0.058,0.083,True
0.046,0.058,0.087,True
0.046,0.058,0.091,False
0.046,0.058,0.095,False
0.046,0.058,0.099,False
0.046,0.058,0.102,False
0.046,0.058,0.106,False
0.046,0.058,0.11,False
0.046,0.058,0.114,False
0.046,0.058,0.118,False
0.046,0.058,0.122,False
0.046,0.058,0.126,False
0.046,0.058,0.13,False
0.046,0.058,0.134,False
0.046,0.058,0.138,False
0.046,0.058,0.141,False
0.046,0.058,0.145,False
0.046,0.062,-0.046,False
0.046,0.062,-0.042,False
0.046,0.062,-0.038,False
0.046,0.062,-0.034,False
0.046,0.062,-0.03,False
0.046,0.062,-0.026,False
0.046,0.062,-0.022,False
0.046,0.062,-0.019,False
0.046,0.062,-0.015,False
0.046,0.062,-0.011,False
0.046,0.062,-0.007,False
0.046,0.062,-0.003,False
0.046,0.062,0.001,False
0.046,0.062,0.005,False
0.046,0.062,0.009,False
0.046,0.062,0.013,False
0.046,0.062,0.017,False
0.046,0.062,0.021,False
0.046,0.062,0.024,False
0.046,0.062,0.028,False
0.046,0.062,0.032,True
0.046,0.062,0.036,True
0.046,0.062,0.04,True
0.046,0.062,0.044,True
0.046,0.062,0.048,True
0.046,0.062,0.052,True
0.046,0.062,0.056,True
0.046,0.062,0.06,True
0.046,0.062,0.063,True
0.046,0.062,0.067,True
0.046,0.062,0.071,True
0.046,0.062,0.075,True
0.046,0.062,0.079,True
0.046,0.062,0.083,True
0.046,0.062,0.087,False
0.046,0.062,0.091,False
0.046,0.062,0.095,False
0.046,0.062,0.099,False
0.046,0.062,0.102,False
0.046,0.062,0.106,False
0.046,0.062,0.11,False
0.046,0.062,0.114,False
0.046,0.062,0.118,False
0.046,0.062,0.122,False
0.046,0.062,0.126,False
0.046,0.062,0.13,False
0.046,0.062,0.134,False
0.046,0.062,0.138,False
0.046,0.062,0.141,False
0.046,0.062,0.145,False
0.046,0.066,-0.046,False
0.046,0.066,-0.042,False
0.046,0.066,-0.038,False
0.046,0.066,-0.034,False
0.046,0.066,-0.03,False
0.046,0.066,-0.026,False
0.046,0.066,-0.022,False
0.046,0.066,-0.019,False
0.046,0.066,-0.015,False
0.046,0.066,-0.011,False
0.046,0.066,-0.007,False
0.046,0.066,-0.003,False
0.046,0.066,0.001,False
0.046,0.066,0.005,False
0.046,0.066,0.009,False
0.046,0.066,0.013,False
0.046,0.066,0.017,False
0.046,0.066,0.021,False
0.046,0.066,0.024,False
0.046,0.066,0.028,False
0.046,0.066,0.032,True
0.046,0.066,0.036,True
0.046,0.066,0.04,True
0.046,0.066,0.044,True
0.046,0.066,0.048,True
0.046,0.066,0.052,True
0.046,0.066,0.056,True
0.046,0.066,0.06,True
0.046,0.066,0.063,True
0.046,0.066,0.067,True
0.046,0.066,0.071,True
0.046,0.066,0.075,True
0.046,0.066,0.079,True
0.046,0.066,0.083,False
0.046,0.066,0.087,False
0.046,0.066,0.091,False
0.046,0.066,0.095,False
0.046,0.066,0.099,False
0.046,0.066,0.102,False
0.046,0.066,0.106,False
0.046,0.066,0.11,False
0.046,0.066,0.114,False
0.046,0.066,0.118,False
0.046,0.066,0.122,False
0.046,0.066,0.126,False
0.046,0.066,0.13,False
0.046,0.066,0.134,False
0.046,0.066,0.138,False
0.046,0.066,0.141,False
0.046,0.066,0.145,False
0.046,0.07,-0.046,False
0.046,0.07,-0.042,False
0.046,0.07,-0.038,False
0.046,0.07,-0.034,False
0.046,0.07,-0.03,False
0.046,0.07,-0.026,False
0.046,0.07,-0.022,False
0.046,0.07,-0.019,False
0.046,0.07,-0.015,False
0.046,0.07,-0.011,False
0.046,0.07,-0.007,False
0.046,0.07,-0.003,False
0.046,0.07,0.001,False
0.046,0.07,0.005,False
0.046,0.07,0.009,False
0.046,0.07,0.013,False
0.046,0.07,0.017,False
0.046,0.07,0.021,False
0.046,0.07,0.024,False
0.046,0.07,0.028,False
0.046,0.07,0.032,True
0.046,0.07,0.036,True
0.046,0.07,0.04,True
0.046,0.07,0.044,True
0.046,0.07,0.048,True
0.046,0.07,0.052,True
0.046,0.07,0.056,True
0.046,0.07,0.06,True
0.046,0.07,0.063,True
0.046,0.07,0.067,True
0.046,0.07,0.071,True
0.046,0.07,0.075,False
0.046,0.07,0.079,False
0.046,0.07,0.083,False
0.046,0.07,0.087,False
0.046,0.07,0.091,False
0.046,0.07,0.095,False
0.046,0.07,0.099,False
0.046,0.07,0.102,False
0.046,0.07,0.106,False
0.046,0.07,0.11,False
0.046,0.07,0.114,False
0.046,0.07,0.118,False
0.046,0.07,0.122,False
0.046,0.07,0.126,False
0.046,0.07,0.13,False
0.046,0.07,0.134,False
0.046,0.07,0.138,False
0.046,0.07,0.141,False
0.046,0.07,0.145,False
0.046,0.074,-0.046,False
0.046,0.074,-0.042,False
0.046,0.074,-0.038,False
0.046,0.074,-0.034,False
0.046,0.074,-0.03,False
0.046,0.074,-0.026,False
0.046,0.074,-0.022,False
0.046,0.074,-0.019,False
0.046,0.074,-0.015,False
0.046,0.074,-0.011,False
0.046,0.074,-0.007,False
0.046,0.074,-0.003,False
0.046,0.074,0.001,False
0.046,0.074,0.005,False
0.046,0.074,0.009,False
0.046,0.074,0.013,False
0.046,0.074,0.017,False
0.046,0.074,0.021,False
0.046,0.074,0.024,False
0.046,0.074,0.028,False
0.046,0.074,0.032,False
0.046,0.074,0.036,True
0.046,0.074,0.04,True
0.046,0.074,0.044,True
0.046,0.074,0.048,True
0.046,0.074,0.052,True
0.046,0.074,0.056,True
0.046,0.074,0.06,True
0.046,0.074,0.063,True
0.046,0.074,0.067,True
0.046,0.074,0.071,False
0.046,0.074,0.075,False
0.046,0.074,0.079,False
0.046,0.074,0.083,False
0.046,0.074,0.087,False
0.046,0.074,0.091,False
0.046,0.074,0.095,False
0.046,0.074,0.099,False
0.046,0.074,0.102,False
0.046,0.074,0.106,False
0.046,0.074,0.11,False
0.046,0.074,0.114,False
0.046,0.074,0.118,False
0.046,0.074,0.122,False
0.046,0.074,0.126,False
0.046,0.074,0.13,False
0.046,0.074,0.134,False
0.046,0.074,0.138,False
0.046,0.074,0.141,False
0.046,0.074,0.145,False
0.046,0.079,-0.046,False
0.046,0.079,-0.042,False
0.046,0.079,-0.038,False
0.046,0.079,-0.034,False
0.046,0.079,-0.03,False
0.046,0.079,-0.026,False
0.046,0.079,-0.022,False
0.046,0.079,-0.019,False
0.046,0.079,-0.015,False
0.046,0.079,-0.011,False
0.046,0.079,-0.007,False
0.046,0.079,-0.003,False
0.046,0.079,0.001,False
0.046,0.079,0.005,False
0.046,0.079,0.009,False
0.046,0.079,0.013,False
0.046,0.079,0.017,False
0.046,0.079,0.021,False
0.046,0.079,0.024,False
0.046,0.079,0.028,False
0.046,0.079,0.032,False
0.046,0.079,0.036,True
0.046,0.079,0.04,True
0.046,0.079,0.044,True
0.046,0.079,0.048,True
0.046,0.079,0.052,True
0.046,0.079,0.056,True
0.046,0.079,0.06,True
0.046,0.079,0.063,False
0.046,0.079,0.067,False
0.046,0.079,0.071,False
0.046,0.079,0.075,False
0.046,0.079,0.079,False
0.046,0.079,0.083,False
0.046,0.079,0.087,False
0.046,0.079,0.091,False
0.046,0.079,0.095,False
0.046,0.079,0.099,False
0.046,0.079,0.102,False
0.046,0.079,0.106,False
0.046,0.079,0.11,False
0.046,0.079,0.114,False
0.046,0.079,0.118,False
0.046,0.079,0.122,False
0.046,0.079,0.126,False
0.046,0.079,0.13,False
0.046,0.079,0.134,False
0.046,0.079,0.138,False
0.046,0.079,0.141,False
0.046,0.079,0.145,False
0.046,0.083,-0.046,False
0.046,0.083,-0.042,False
0.046,0.083,-0.038,False
0.046,0.083,-0.034,False
0.046,0.083,-0.03,False
0.046,0.083,-0.026,False
0.046,0.083,-0.022,False
0.046,0.083,-0.019,False
0.046,0.083,-0.015,False
0.046,0.083,-0.011,False
0.046,0.083,-0.007,False
0.046,0.083,-0.003,False
0.046,0.083,0.001,False
0.046,0.083,0.005,False
0.046,0.083,0.009,False
0.046,0.083,0.013,False
0.046,0.083,0.017,False
0.046,0.083,0.021,False
0.046,0.083,0.024,False
0.046,0.083,0.028,False
0.046,0.083,0.032,False
0.046,0.083,0.036,False
0.046,0.083,0.04,False
0.046,0.083,0.044,False
0.046,0.083,0.048,False
0.046,0.083,0.052,False
0.046,0.083,0.056,False
0.046,0.083,0.06,False
0.046,0.083,0.063,False
0.046,0.083,0.067,False
0.046,0.083,0.071,False
0.046,0.083,0.075,False
0.046,0.083,0.079,False
0.046,0.083,0.083,False
0.046,0.083,0.087,False
0.046,0.083,0.091,False
0.046,0.083,0.095,False
0.046,0.083,0.099,False
0.046,0.083,0.102,False
0.046,0.083,0.106,False
0.046,0.083,0.11,False
0.046,0.083,0.114,False
0.046,0.083,0.118,False
0.046,0.083,0.122,False
0.046,0.083,0.126,False
0.046,0.083,0.13,False
0.046,0.083,0.134,False
0.046,0.083,0.138,False
0.046,0.083,0.141,False
0.046,0.083,0.145,False
0.046,0.087,-0.046,False
0.046,0.087,-0.042,False
0.046,0.087,-0.038,False
0.046,0.087,-0.034,False
0.046,0.087,-0.03,False
0.046,0.087,-0.026,False
0.046,0.087,-0.022,False
0.046,0.087,-0.019,False
0.046,0.087,-0.015,False
0.046,0.087,-0.011,False
0.046,0.087,-0.007,False
0.046,0.087,-0.003,False
0.046,0.087,0.001,False
0.046,0.087,0.005,False
0.046,0.087,0.009,False
0.046,0.087,0.013,False
0.046,0.087,0.017,False
0.046,0.087,0.021,False
0.046,0.087,0.024,False
0.046,0.087,0.028,False
0.046,0.087,0.032,False
0.046,0.087,0.036,False
0.046,0.087,0.04,False
0.046,0.087,0.044,False
0.046,0.087,0.048,False
0.046,0.087,0.052,False
0.046,0.087,0.056,False
0.046,0.087,0.06,False
0.046,0.087,0.063,False
0.046,0.087,0.067,False
0.046,0.087,0.071,False
0.046,0.087,0.075,False
0.046,0.087,0.079,False
0.046,0.087,0.083,False
0.046,0.087,0.087,False
0.046,0.087,0.091,False
0.046,0.087,0.095,False
0.046,0.087,0.099,False
0.046,0.087,0.102,False
0.046,0.087,0.106,False
0.046,0.087,0.11,False
0.046,0.087,0.114,False
0.046,0.087,0.118,False
0.046,0.087,0.122,False
0.046,0.087,0.126,False
0.046,0.087,0.13,False
0.046,0.087,0.134,False
0.046,0.087,0.138,False
0.046,0.087,0.141,False
0.046,0.087,0.145,False
0.046,0.091,-0.046,False
0.046,0.091,-0.042,False
0.046,0.091,-0.038,False
0.046,0.091,-0.034,False
0.046,0.091,-0.03,False
0.046,0.091,-0.026,False
0.046,0.091,-0.022,False
0.046,0.091,-0.019,False
0.046,0.091,-0.015,False
0.046,0.091,-0.011,False
0.046,0.091,-0.007,False
0.046,0.091,-0.003,False
0.046,0.091,0.001,False
0.046,0.091,0.005,False
0.046,0.091,0.009,False
0.046,0.091,0.013,False
0.046,0.091,0.017,False
0.046,0.091,0.021,False
0.046,0.091,0.024,False
0.046,0.091,0.028,False
0.046,0.091,0.032,False
0.046,0.091,0.036,False
0.046,0.091,0.04,False
0.046,0.091,0.044,False
0.046,0.091,0.048,False
0.046,0.091,0.052,False
0.046,0.091,0.056,False
0.046,0.091,0.06,False
0.046,0.091,0.063,False
0.046,0.091,0.067,False
0.046,0.091,0.071,False
0.046,0.091,0.075,False
0.046,0.091,0.079,False
0.046,0.091,0.083,False
0.046,0.091,0.087,False
0.046,0.091,0.091,False
0.046,0.091,0.095,False
0.046,0.091,0.099,False
0.046,0.091,0.102,False
0.046,0.091,0.106,False
0.046,0.091,0.11,False
0.046,0.091,0.114,False
0.046,0.091,0.118,False
0.046,0.091,0.122,False
0.046,0.091,0.126,False
0.046,0.091,0.13,False
0.046,0.091,0.134,False
0.046,0.091,0.138,False
